subject,subjNum,condition,runNum,trial,playerNum,endowment,propReturned,returned,trialRT,optimal_choice,binned_trial_num
30,4030,1,1,12,1,10,0,0,1.919098159,0,4
30,4030,1,1,13,3,10,0.25,10,1.762295969,10,2
30,4030,1,1,14,2,10,0.45,18,1.30449201,10,6
30,4030,1,1,15,3,7.5,0.3,9,1.93919793,10,3
30,4030,1,1,16,1,10,0,0,1.325715829,0,5
30,4030,1,1,17,4,10,0.45,18,1.653819522,10,3
30,4030,1,1,18,2,7.5,0.4,12,1.739973934,10,7
30,4030,1,1,19,4,10,0.25,10,1.367181164,10,4
30,4030,1,1,20,2,10,0.4,16,1.673880002,10,8
30,4030,1,1,21,4,10,0.15,6,0.929080949,0,5
30,4030,1,1,22,3,10,0.25,10,2.740986034,10,4
30,4030,1,1,23,2,10,0.45,18,2.33498375,10,9
30,4030,1,1,24,3,10,0.25,10,1.469387998,10,5
30,4030,1,1,25,1,7.5,0.05,1.5,1.591661217,0,6
30,4030,1,1,26,4,10,0.35,14,1.340633627,10,6
30,4030,1,1,27,3,10,0.15,6,1.294069203,0,6
30,4030,1,1,28,4,10,0.2,8,2.429478948,0,7
30,4030,1,1,29,2,10,0.45,18,2.450719172,10,10
30,4030,1,1,30,4,10,0,0,1.071432494,0,8
30,4030,1,2,31,1,-1,0.15,-1,-1,0,7
30,4030,1,2,32,3,-1,0.15,-1,-1,0,7
30,4030,1,2,33,1,7.5,0,0,1.237673208,0,8
30,4030,1,2,34,4,10,0.3,12,2.211293141,10,9
30,4030,1,2,35,2,10,0.5,20,1.968211009,10,11
30,4030,1,2,36,3,10,0.35,14,1.542870874,10,8
30,4030,1,2,37,3,10,0.3,12,2.387326252,10,9
30,4030,1,2,38,2,10,0.5,20,2.113669306,10,12
30,4030,1,2,39,3,10,0.2,8,2.024513795,0,10
30,4030,1,2,40,4,10,0.5,20,2.262947161,10,10
30,4030,1,2,41,3,10,0.2,8,0.99472428,0,11
30,4030,1,2,42,3,7.5,0.35,10.5,1.134369741,10,12
30,4030,1,2,43,1,5,0,0,2.206681822,0,9
30,4030,1,2,44,1,2.5,0.1,1,0.839971709,0,10
30,4030,1,2,45,4,10,0.05,2,0.656745242,0,11
30,4030,1,2,46,4,7.5,0.1,3,1.220364731,0,12
30,4030,1,2,47,2,10,0.3,12,2.851184211,10,13
30,4030,1,2,48,3,10,0.25,10,1.499778169,10,13
30,4030,1,2,49,1,5,0.1,2,1.507472377,0,11
30,4030,1,2,50,2,5,0.45,9,1.603557882,10,14
30,4030,1,2,51,1,5,0.05,1,2.784223245,0,12
30,4030,1,2,52,4,10,0.2,8,1.343683085,0,13
30,4030,1,2,53,1,5,0.15,3,1.235125648,0,13
30,4030,1,2,54,3,10,0.2,8,2.921559613,0,14
30,4030,1,2,55,3,7.5,0.25,7.5,1.720606332,10,15
30,4030,1,2,56,2,10,0.35,14,1.580623262,10,15
30,4030,1,2,57,1,5,0.05,1,2.39121992,0,14
30,4030,1,2,58,1,2.5,0.05,0.5,0.627999815,0,15
30,4030,1,2,59,4,10,0.4,16,2.715515474,10,14
30,4030,1,2,60,4,10,0.3,12,2.193945257,10,15
1,4001,2,1,1,1,-1,0.1,-1,-1,0,1
1,4001,2,1,2,2,-1,0.45,-1,-1,10,1
1,4001,2,1,3,3,-1,0.15,-1,-1,0,1
1,4001,2,1,4,4,-1,0.05,-1,-1,0,1
1,4001,2,1,5,2,10,0.3,12,1.604244291,10,2
1,4001,2,1,6,3,10,0.3,12,1.750170878,10,2
1,4001,2,1,7,3,10,0.3,12,1.256595813,10,3
1,4001,2,1,8,1,10,0.05,2,1.342680308,0,2
1,4001,2,1,9,2,10,0.45,18,0.735024066,10,3
1,4001,2,1,10,2,10,0.35,14,0.771635217,10,4
1,4001,2,1,11,4,10,0.4,16,0.774291618,10,2
1,4001,2,1,12,2,10,0.4,16,0.928094015,10,5
1,4001,2,1,13,4,10,0.25,10,0.976768435,10,3
1,4001,2,1,14,4,10,0.5,20,0.542677588,10,4
1,4001,2,1,15,3,10,0.35,14,1.408117582,10,4
1,4001,2,1,16,3,10,0.25,10,1.24073738,10,5
1,4001,2,1,17,3,10,0.25,10,0.87694748,10,6
1,4001,2,1,18,2,10,0.5,20,1.095392233,10,6
1,4001,2,1,19,4,10,0.2,8,1.096301222,0,5
1,4001,2,1,20,1,10,0.05,2,0.76949985,0,3
1,4001,2,1,21,1,2.5,0,0,0.902646955,0,4
1,4001,2,1,22,1,0,0,0,0.665782664,0,5
1,4001,2,1,23,4,7.5,0.35,10.5,2.230161939,10,6
1,4001,2,1,24,2,10,0.5,20,1.145315728,10,7
1,4001,2,1,25,3,10,0.2,8,1.130636061,0,7
1,4001,2,1,26,2,10,0.4,16,1.208273827,10,8
1,4001,2,1,27,2,10,0.35,14,2.271993952,10,9
1,4001,2,1,28,3,0,0.25,0,2.640008978,10,8
1,4001,2,1,29,4,0,0.25,0,2.333608482,10,7
1,4001,2,1,30,3,5,0.25,5,1.791166553,10,9
1,4001,2,2,31,2,10,0.5,20,0.742491206,10,10
1,4001,2,2,32,1,0,0,0,2.204629681,0,6
1,4001,2,2,33,3,5,0.25,5,1.361975126,10,10
1,4001,2,2,34,3,2.5,0.35,3.5,1.401209215,10,11
1,4001,2,2,35,4,0,0.25,0,0.631033411,10,8
1,4001,2,2,36,2,10,0.45,18,0.730850394,10,11
1,4001,2,2,37,4,2.5,0.15,1.5,1.1114827,0,9
1,4001,2,2,38,4,2.5,0.1,1,0.771603908,0,10
1,4001,2,2,39,1,0,0.1,0,1.38999965,0,7
1,4001,2,2,40,2,10,0.45,18,0.922306806,10,12
1,4001,2,2,41,1,0,0.1,0,1.168899319,0,8
1,4001,2,2,42,2,10,0.5,20,0.992761661,10,13
1,4001,2,2,43,4,0,0.3,0,0.826553709,10,11
1,4001,2,2,44,3,0,0.2,0,0.647248244,0,12
1,4001,2,2,45,1,0,0.05,0,1.021333674,0,9
1,4001,2,2,46,4,0,0.45,0,1.115561137,10,12
1,4001,2,2,47,1,0,0,0,0.741123166,0,10
1,4001,2,2,48,2,10,0.5,20,1.381951888,10,14
1,4001,2,2,49,3,0,0.15,0,0.954643028,0,13
1,4001,2,2,50,3,0,0.3,0,0.917669222,10,14
1,4001,2,2,51,1,0,0,0,1.923633392,0,11
1,4001,2,2,52,4,0,0.2,0,1.185213137,0,13
1,4001,2,2,53,3,0,0.2,0,1.139124706,0,15
1,4001,2,2,54,4,0,0,0,0.882728039,0,14
1,4001,2,2,55,4,0,0.3,0,0.989138346,10,15
1,4001,2,2,56,1,0,0.15,0,1.116005172,0,12
1,4001,2,2,57,1,0,0.15,0,0.843418161,0,13
1,4001,2,2,58,2,10,0.4,16,0.956322554,10,15
1,4001,2,2,59,1,0,0.05,0,1.321844629,0,14
1,4001,2,2,60,1,0,0.2,0,0.592744577,0,15
2,4002,2,1,1,3,5,0.35,7,2.531036168,10,1
2,4002,2,1,2,1,5,0.1,2,0.914913667,0,1
2,4002,2,1,3,2,2.5,0.5,5,0.911872237,10,1
2,4002,2,1,4,1,5,0.1,2,0.694677833,0,2
2,4002,2,1,5,1,7.5,0,0,0.9713698,0,3
2,4002,2,1,6,2,7.5,0.4,12,1.006652372,10,2
2,4002,2,1,7,2,10,0.5,20,0.559841628,10,3
2,4002,2,1,8,1,5,0.15,3,1.012877471,0,4
2,4002,2,1,9,2,10,0.45,18,0.57150596,10,4
2,4002,2,1,10,3,10,0.3,12,0.662365542,10,2
2,4002,2,1,11,2,10,0.3,12,0.517780586,10,5
2,4002,2,1,12,4,10,0.15,6,0.649806102,0,1
2,4002,2,1,13,2,10,0.45,18,0.533299129,10,6
2,4002,2,1,14,1,10,0.05,2,0.58180072,0,5
2,4002,2,1,15,4,10,0.05,2,0.627178233,0,2
2,4002,2,1,16,3,10,0.25,10,0.490179942,10,3
2,4002,2,1,17,1,10,0.2,8,0.415292273,0,6
2,4002,2,1,18,3,10,0.25,10,0.603021275,10,4
2,4002,2,1,19,4,10,0.25,10,0.568072129,10,3
2,4002,2,1,20,4,7.5,0.2,6,1.318247872,0,4
2,4002,2,1,21,2,10,0.5,20,0.351100135,10,7
2,4002,2,1,22,2,10,0.5,20,0.637993348,10,8
2,4002,2,1,23,3,10,0.25,10,0.458876509,10,5
2,4002,2,1,24,3,10,0.35,14,0.471827594,10,6
2,4002,2,1,25,4,10,0.35,14,0.504791004,10,5
2,4002,2,1,26,4,10,0.25,10,0.766727028,10,6
2,4002,2,1,27,3,10,0.2,8,0.312443553,0,7
2,4002,2,1,28,3,10,0.3,12,0.783391819,10,8
2,4002,2,1,29,1,10,0.15,6,0.492737736,0,7
2,4002,2,1,30,2,10,0.45,18,0.491979176,10,9
2,4002,2,2,31,2,10,0.4,16,0.73679938,10,10
2,4002,2,2,32,1,10,0,0,0.576085382,0,8
2,4002,2,2,33,2,10,0.4,16,0.857571409,10,11
2,4002,2,2,34,3,10,0.2,8,0.506598354,0,9
2,4002,2,2,35,4,10,0.1,4,0.434727089,0,7
2,4002,2,2,36,4,10,0.4,16,0.775922671,10,8
2,4002,2,2,37,4,10,0.3,12,0.450450351,10,9
2,4002,2,2,38,2,10,0.45,18,0.423955524,10,12
2,4002,2,2,39,3,10,0.2,8,0.408357108,0,10
2,4002,2,2,40,3,10,0.25,10,0.632623866,10,11
2,4002,2,2,41,2,10,0.35,14,0.91126337,10,13
2,4002,2,2,42,3,10,0.3,12,0.442353425,10,12
2,4002,2,2,43,1,10,0.05,2,0.313127336,0,9
2,4002,2,2,44,4,10,0.3,12,0.438057395,10,10
2,4002,2,2,45,1,10,0,0,0.331514063,0,10
2,4002,2,2,46,1,10,0,0,0.412668462,0,11
2,4002,2,2,47,3,10,0.15,6,0.472196489,0,13
2,4002,2,2,48,4,10,0,0,1.161748142,0,11
2,4002,2,2,49,1,5,0.05,1,0.552499446,0,12
2,4002,2,2,50,1,2.5,0.05,0.5,0.532456199,0,13
2,4002,2,2,51,2,0,0.35,0,0.522129922,10,14
2,4002,2,2,52,4,10,0.5,20,0.45734385,10,12
2,4002,2,2,53,4,10,0.45,18,0.46900395,10,13
2,4002,2,2,54,3,10,0.25,10,1.030112685,10,14
2,4002,2,2,55,4,10,0.25,10,0.837903281,10,14
2,4002,2,2,56,3,10,0.15,6,0.744197681,0,15
2,4002,2,2,57,2,10,0.5,20,0.693566052,10,15
2,4002,2,2,58,1,10,0,0,0.417813169,0,14
2,4002,2,2,59,4,10,0.2,8,0.934771895,0,15
2,4002,2,2,60,1,10,0.1,4,0.984344579,0,15
3,4003,2,1,1,1,2.5,0.1,1,1.877933461,0,1
3,4003,2,1,2,4,2.5,0.3,3,1.678323923,10,1
3,4003,2,1,3,1,0,0.05,0,1.812306513,0,2
3,4003,2,1,4,4,2.5,0.1,1,1.468927075,0,2
3,4003,2,1,5,1,2.5,0,0,1.402994975,0,3
3,4003,2,1,6,2,2.5,0.5,5,1.446537598,10,1
3,4003,2,1,7,3,2.5,0.25,2.5,2.916094989,10,1
3,4003,2,1,8,3,-1,0.25,-1,-1,10,2
3,4003,2,1,9,4,0,0.2,0,1.568993267,0,3
3,4003,2,1,10,1,0,0,0,0.702347932,0,4
3,4003,2,1,11,2,2.5,0.4,4,1.006466355,10,2
3,4003,2,1,12,2,2.5,0.5,5,2.086815574,10,3
3,4003,2,1,13,3,2.5,0.3,3,1.321718658,10,3
3,4003,2,1,14,3,2.5,0.35,3.5,1.142896486,10,4
3,4003,2,1,15,1,0,0,0,0.748534636,0,5
3,4003,2,1,16,2,5,0.5,10,2.491885881,10,4
3,4003,2,1,17,4,7.5,0,0,2.030584276,0,4
3,4003,2,1,18,3,2.5,0.25,2.5,1.046576795,10,5
3,4003,2,1,19,4,2.5,0.4,4,1.538839355,10,5
3,4003,2,1,20,1,0,0.1,0,1.034645444,0,6
3,4003,2,1,21,4,2.5,0.2,2,2.399979482,0,6
3,4003,2,1,22,2,7.5,0.45,13.5,0.498916511,10,5
3,4003,2,1,23,3,2.5,0.15,1.5,1.352712613,0,6
3,4003,2,1,24,3,-1,0.15,-1,-1,0,7
3,4003,2,1,25,2,7.5,0.4,12,0.941116873,10,6
3,4003,2,1,26,3,2.5,0.25,2.5,2.155767679,10,8
3,4003,2,1,27,2,7.5,0.45,13.5,1.066324439,10,7
3,4003,2,1,28,1,0,0.05,0,1.82183016,0,7
3,4003,2,1,29,4,2.5,0.25,2.5,1.459545477,10,7
3,4003,2,1,30,4,2.5,0.25,2.5,0.962482137,10,8
3,4003,2,2,31,2,7.5,0.35,10.5,1.095208309,10,8
3,4003,2,2,32,2,10,0.45,18,0.55732229,10,9
3,4003,2,2,33,3,2.5,0.25,2.5,1.300096261,10,9
3,4003,2,2,34,3,2.5,0.2,2,2.673211106,0,10
3,4003,2,2,35,2,10,0.5,20,1.037735758,10,10
3,4003,2,2,36,1,0,0.05,0,1.150230452,0,8
3,4003,2,2,37,4,2.5,0.35,3.5,1.204351041,10,9
3,4003,2,2,38,1,0,0.05,0,0.824029927,0,9
3,4003,2,2,39,1,0,0.1,0,0.903609168,0,10
3,4003,2,2,40,3,2.5,0.3,3,2.089649432,10,11
3,4003,2,2,41,4,2.5,0.45,4.5,1.125992743,10,10
3,4003,2,2,42,2,10,0.45,18,0.590381973,10,11
3,4003,2,2,43,1,0,0.15,0,0.955807378,0,11
3,4003,2,2,44,2,10,0.5,20,0.714101428,10,12
3,4003,2,2,45,3,-1,0.35,-1,-1,10,12
3,4003,2,2,46,3,2.5,0.2,2,0.99915731,0,13
3,4003,2,2,47,4,-1,0.15,-1,-1,0,11
3,4003,2,2,48,2,10,0.4,16,0.741804557,10,13
3,4003,2,2,49,1,0,0,0,0.864687153,0,12
3,4003,2,2,50,2,10,0.35,14,0.905751266,10,14
3,4003,2,2,51,4,-1,0.5,-1,-1,10,12
3,4003,2,2,52,1,0,0.2,0,0.829374779,0,13
3,4003,2,2,53,1,0,0,0,0.892991613,0,14
3,4003,2,2,54,4,5,0.25,5,0.905946046,10,13
3,4003,2,2,55,1,0,0.15,0,0.994650433,0,15
3,4003,2,2,56,3,2.5,0.2,2,1.763444452,0,14
3,4003,2,2,57,2,10,0.3,12,0.628678756,10,15
3,4003,2,2,58,4,0,0.3,0,1.073088647,10,14
3,4003,2,2,59,4,2.5,0.05,0.5,1.104040947,0,15
3,4003,2,2,60,3,2.5,0.3,3,1.617893076,10,15
4,4004,2,1,1,3,2.5,0.3,3,1.649047721,10,1
4,4004,2,1,2,2,5,0.5,10,0.771668473,10,1
4,4004,2,1,3,4,7.5,0.45,13.5,0.618905893,10,1
4,4004,2,1,4,1,10,0.05,2,0.818729029,0,1
4,4004,2,1,5,4,7.5,0,0,0.797222273,0,2
4,4004,2,1,6,2,5,0.5,10,0.596151715,10,2
4,4004,2,1,7,2,5,0.45,9,0.642673609,10,3
4,4004,2,1,8,2,5,0.45,9,0.623561332,10,4
4,4004,2,1,9,1,5,0.15,3,0.928795725,0,2
4,4004,2,1,10,3,2.5,0.35,3.5,0.617539524,10,2
4,4004,2,1,11,1,2.5,0.1,1,0.557872951,0,3
4,4004,2,1,12,3,2.5,0.25,2.5,0.753365969,10,3
4,4004,2,1,13,1,2.5,0,0,0.568039769,0,4
4,4004,2,1,14,1,5,0,0,0.735281401,0,5
4,4004,2,1,15,2,0,0.4,0,0.443537153,10,5
4,4004,2,1,16,3,5,0.2,4,0.894430707,0,4
4,4004,2,1,17,2,2.5,0.5,5,0.545920538,10,6
4,4004,2,1,18,3,5,0.15,3,1.015269387,0,5
4,4004,2,1,19,3,2.5,0.2,2,0.476715244,0,6
4,4004,2,1,20,2,2.5,0.45,4.5,0.603452695,10,7
4,4004,2,1,21,4,2.5,0.15,1.5,0.693780168,0,3
4,4004,2,1,22,1,2.5,0.15,1.5,0.462137034,0,6
4,4004,2,1,23,4,2.5,0.4,4,0.436713316,10,4
4,4004,2,1,24,3,2.5,0.15,1.5,1.316778632,0,7
4,4004,2,1,25,4,2.5,0.3,3,0.815486192,10,5
4,4004,2,1,26,2,5,0.45,9,1.072143127,10,8
4,4004,2,1,27,1,5,0.1,2,1.079301413,0,7
4,4004,2,1,28,4,2.5,0.25,2.5,0.845822283,10,6
4,4004,2,1,29,4,2.5,0.35,3.5,0.741720512,10,7
4,4004,2,1,30,4,2.5,0.05,0.5,0.674447773,0,8
4,4004,2,2,31,1,2.5,0,0,0.922487727,0,8
4,4004,2,2,32,2,10,0.35,14,0.485525784,10,9
4,4004,2,2,33,2,10,0.3,12,0.743223142,10,10
4,4004,2,2,34,1,2.5,0.2,2,0.582975763,0,9
4,4004,2,2,35,4,2.5,0.2,2,1.023420423,0,9
4,4004,2,2,36,2,10,0.5,20,1.025181894,10,11
4,4004,2,2,37,4,0,0.2,0,1.206815267,0,10
4,4004,2,2,38,1,0,0.05,0,0.509627567,0,10
4,4004,2,2,39,2,10,0.4,16,1.037718911,10,12
4,4004,2,2,40,3,5,0.25,5,1.528186524,10,8
4,4004,2,2,41,4,2.5,0.25,2.5,1.246259425,10,11
4,4004,2,2,42,4,0,0.5,0,0.86417238,10,12
4,4004,2,2,43,3,5,0.25,5,1.247235641,10,9
4,4004,2,2,44,3,5,0.25,5,1.547824718,10,10
4,4004,2,2,45,1,0,0.05,0,0.786060953,0,11
4,4004,2,2,46,2,10,0.5,20,0.516485746,10,13
4,4004,2,2,47,4,0,0.3,0,0.875696901,10,13
4,4004,2,2,48,3,5,0.3,6,1.465122614,10,11
4,4004,2,2,49,3,5,0.35,7,0.904470595,10,12
4,4004,2,2,50,3,5,0.25,5,0.876635055,10,13
4,4004,2,2,51,1,0,0,0,0.908016424,0,12
4,4004,2,2,52,1,2.5,0.1,1,0.959636364,0,13
4,4004,2,2,53,4,2.5,0.25,2.5,1.241855476,10,14
4,4004,2,2,54,1,0,0.05,0,0.769343134,0,14
4,4004,2,2,55,4,2.5,0.1,1,0.930844656,0,15
4,4004,2,2,56,2,10,0.4,16,0.856902306,10,14
4,4004,2,2,57,3,5,0.3,6,1.78424689,10,14
4,4004,2,2,58,1,0,0,0,1.019788996,0,15
4,4004,2,2,59,3,5,0.2,4,1.307546208,0,15
4,4004,2,2,60,2,10,0.35,14,0.654580296,10,15
5,4005,2,1,1,3,5,0.15,3,2.170124352,0,1
5,4005,2,1,2,3,2.5,0.35,3.5,0.649084943,10,2
5,4005,2,1,3,2,2.5,0.45,4.5,0.772931109,10,1
5,4005,2,1,4,1,5,0.15,3,1.156785449,0,1
5,4005,2,1,5,2,2.5,0.5,5,0.646887286,10,2
5,4005,2,1,6,2,5,0.5,10,1.085075179,10,3
5,4005,2,1,7,1,2.5,0.05,0.5,0.941250369,0,2
5,4005,2,1,8,2,0,0.4,0,1.094799567,10,4
5,4005,2,1,9,3,2.5,0.2,2,0.912808903,0,3
5,4005,2,1,10,1,7.5,0,0,0.840539598,0,3
5,4005,2,1,11,1,5,0.05,1,1.123327418,0,4
5,4005,2,1,12,2,-1,0.5,-1,-1,10,5
5,4005,2,1,13,3,2.5,0.35,3.5,0.970255225,10,4
5,4005,2,1,14,4,2.5,0.25,2.5,1.337287723,10,1
5,4005,2,1,15,2,0,0.35,0,0.631886321,10,6
5,4005,2,1,16,4,2.5,0.25,2.5,1.026854904,10,2
5,4005,2,1,17,4,5,0.4,8,1.122239907,10,3
5,4005,2,1,18,3,0,0.2,0,0.880237353,0,5
5,4005,2,1,19,1,5,0.1,2,1.086325842,0,5
5,4005,2,1,20,2,0,0.5,0,0.759198373,10,7
5,4005,2,1,21,2,0,0.3,0,0.879762789,10,8
5,4005,2,1,22,1,2.5,0,0,1.279791921,0,6
5,4005,2,1,23,4,5,0.45,9,0.818027626,10,4
5,4005,2,1,24,3,0,0.2,0,1.005518612,0,6
5,4005,2,1,25,4,0,0.35,0,1.021757458,10,5
5,4005,2,1,26,1,0,0,0,1.134734534,0,7
5,4005,2,1,27,3,0,0.3,0,1.10283341,10,7
5,4005,2,1,28,4,5,0.15,3,0.717187608,0,6
5,4005,2,1,29,4,2.5,0.2,2,0.838035318,0,7
5,4005,2,1,30,1,2.5,0,0,1.10335834,0,8
5,4005,2,2,31,1,2.5,0.1,1,1.126628902,0,9
5,4005,2,2,32,2,0,0.4,0,0.653568514,10,9
5,4005,2,2,33,1,0,0.15,0,0.919340134,0,10
5,4005,2,2,34,2,0,0.4,0,0.727550734,10,10
5,4005,2,2,35,1,0,0.05,0,0.98517235,0,11
5,4005,2,2,36,2,0,0.5,0,0.789664589,10,11
5,4005,2,2,37,3,0,0.3,0,0.900267478,10,8
5,4005,2,2,38,1,0,0.05,0,0.930881371,0,12
5,4005,2,2,39,4,2.5,0.2,2,1.029788218,0,8
5,4005,2,2,40,3,0,0.3,0,0.765635646,10,9
5,4005,2,2,41,2,2.5,0.45,4.5,0.915211662,10,12
5,4005,2,2,42,3,2.5,0.15,1.5,0.919867069,0,10
5,4005,2,2,43,3,0,0.25,0,0.984537503,10,11
5,4005,2,2,44,4,2.5,0.25,2.5,0.855333583,10,9
5,4005,2,2,45,1,2.5,0,0,1.120778941,0,13
5,4005,2,2,46,1,0,0.1,0,0.907812915,0,14
5,4005,2,2,47,2,2.5,0.45,4.5,0.704602471,10,13
5,4005,2,2,48,4,0,0.1,0,0.949568982,0,10
5,4005,2,2,49,4,2.5,0.3,3,0.593957126,10,11
5,4005,2,2,50,1,2.5,0.2,2,0.980233548,0,15
5,4005,2,2,51,3,2.5,0.25,2.5,1.053245454,10,12
5,4005,2,2,52,4,2.5,0,0,0.871761987,0,12
5,4005,2,2,53,3,0,0.25,0,0.933160895,10,13
5,4005,2,2,54,4,0,0.3,0,1.31167625,10,13
5,4005,2,2,55,2,2.5,0.45,4.5,0.865833608,10,14
5,4005,2,2,56,3,0,0.25,0,0.996588447,10,14
5,4005,2,2,57,3,2.5,0.25,2.5,0.888638594,10,15
5,4005,2,2,58,4,2.5,0.05,0.5,1.156066164,0,14
5,4005,2,2,59,4,0,0.5,0,0.66839726,10,15
5,4005,2,2,60,2,2.5,0.35,3.5,1.026143745,10,15
6,4006,2,1,1,1,2.5,0.1,1,0.668805203,0,1
6,4006,2,1,2,4,2.5,0.2,2,0.590909129,0,1
6,4006,2,1,3,3,2.5,0.2,2,0.692926575,0,1
6,4006,2,1,4,1,2.5,0.05,0.5,0.825317711,0,2
6,4006,2,1,5,1,0,0,0,0.531151722,0,3
6,4006,2,1,6,2,2.5,0.5,5,0.498925611,10,1
6,4006,2,1,7,3,5,0.3,6,0.67027207,10,2
6,4006,2,1,8,1,5,0,0,0.962612611,0,4
6,4006,2,1,9,3,2.5,0.3,3,0.640600324,10,3
6,4006,2,1,10,3,2.5,0.25,2.5,0.806115678,10,4
6,4006,2,1,11,4,2.5,0.2,2,1.16201539,0,2
6,4006,2,1,12,1,5,0.1,2,0.867126971,0,5
6,4006,2,1,13,2,2.5,0.35,3.5,0.73737393,10,2
6,4006,2,1,14,3,2.5,0.35,3.5,0.972920633,10,5
6,4006,2,1,15,3,2.5,0.25,2.5,1.209208168,10,6
6,4006,2,1,16,2,5,0.5,10,0.566462937,10,3
6,4006,2,1,17,1,2.5,0.15,1.5,0.840833997,0,6
6,4006,2,1,18,4,2.5,0.05,0.5,1.327750569,0,3
6,4006,2,1,19,1,5,0,0,0.53603216,0,7
6,4006,2,1,20,1,2.5,0.2,2,0.693768747,0,8
6,4006,2,1,21,2,5,0.4,8,1.423486443,10,4
6,4006,2,1,22,3,7.5,0.2,6,0.729360812,0,7
6,4006,2,1,23,2,2.5,0.45,4.5,0.58376365,10,5
6,4006,2,1,24,2,10,0.45,18,0.654215254,10,6
6,4006,2,1,25,1,2.5,0.05,0.5,0.898434858,0,9
6,4006,2,1,26,1,5,0.1,2,0.656950849,0,10
6,4006,2,1,27,2,2.5,0.45,4.5,0.635855644,10,7
6,4006,2,1,28,4,2.5,0.25,2.5,1.398201464,10,4
6,4006,2,1,29,4,5,0.35,7,0.614834631,10,5
6,4006,2,1,30,2,2.5,0.3,3,1.09867728,10,8
6,4006,2,2,31,2,2.5,0.5,5,0.681423864,10,9
6,4006,2,2,32,2,5,0.35,7,1.342380099,10,10
6,4006,2,2,33,2,2.5,0.4,4,1.124258875,10,11
6,4006,2,2,34,1,5,0,0,0.95917779,0,11
6,4006,2,2,35,4,5,0.3,6,0.660714652,10,6
6,4006,2,2,36,2,2.5,0.4,4,0.872414607,10,12
6,4006,2,2,37,3,7.5,0.2,6,0.517850281,0,8
6,4006,2,2,38,4,2.5,0.45,4.5,0.760959872,10,7
6,4006,2,2,39,2,10,0.45,18,0.699503369,10,13
6,4006,2,2,40,4,2.5,0.25,2.5,0.522943835,10,8
6,4006,2,2,41,4,5,0.5,10,0.845091086,10,9
6,4006,2,2,42,3,7.5,0.15,4.5,0.681748083,0,9
6,4006,2,2,43,1,10,0.05,2,0.635614121,0,12
6,4006,2,2,44,4,5,0.1,2,0.682727266,0,10
6,4006,2,2,45,1,7.5,0.05,1.5,0.639182881,0,13
6,4006,2,2,46,3,10,0.15,6,0.609657591,0,10
6,4006,2,2,47,1,10,0.15,6,0.72499566,0,14
6,4006,2,2,48,4,10,0.15,6,0.633201749,0,11
6,4006,2,2,49,3,7.5,0.25,7.5,0.557365544,10,11
6,4006,2,2,50,3,5,0.35,7,0.60574112,10,12
6,4006,2,2,51,2,10,0.5,20,0.658445939,10,14
6,4006,2,2,52,3,10,0.3,12,0.912603654,10,13
6,4006,2,2,53,4,10,0.25,10,0.809710377,10,12
6,4006,2,2,54,4,10,0.4,16,0.596371256,10,13
6,4006,2,2,55,4,7.5,0.3,9,0.969327829,10,14
6,4006,2,2,56,3,5,0.25,5,1.061326149,10,14
6,4006,2,2,57,4,2.5,0,0,0.715659479,0,15
6,4006,2,2,58,2,2.5,0.5,5,0.628971798,10,15
6,4006,2,2,59,3,5,0.25,5,1.378045626,10,15
6,4006,2,2,60,1,7.5,0,0,1.709123929,0,15
7,4007,2,1,1,4,-1,0.15,-1,-1,0,1
7,4007,2,1,2,2,2.5,0.4,4,1.331603763,10,1
7,4007,2,1,3,2,5,0.3,6,1.286571218,10,2
7,4007,2,1,4,3,2.5,0.25,2.5,1.604370135,10,1
7,4007,2,1,5,1,2.5,0,0,1.507109175,0,1
7,4007,2,1,6,4,2.5,0.3,3,1.467350659,10,2
7,4007,2,1,7,1,-1,0,-1,-1,0,2
7,4007,2,1,8,4,7.5,0.25,7.5,1.351877643,10,3
7,4007,2,1,9,2,0,0.4,0,2.126301388,10,3
7,4007,2,1,10,2,5,0.5,10,0.944550293,10,4
7,4007,2,1,11,3,2.5,0.25,2.5,2.085106346,10,2
7,4007,2,1,12,4,7.5,0.5,15,1.583265857,10,4
7,4007,2,1,13,1,2.5,0.05,0.5,1.45531321,0,3
7,4007,2,1,14,3,5,0.2,4,1.674108101,0,3
7,4007,2,1,15,4,7.5,0.1,3,1.368547163,0,5
7,4007,2,1,16,2,7.5,0.4,12,1.343268794,10,5
7,4007,2,1,17,4,5,0.3,6,1.621843242,10,6
7,4007,2,1,18,4,5,0.35,7,1.747864229,10,7
7,4007,2,1,19,1,0,0.1,0,0.845347297,0,4
7,4007,2,1,20,4,5,0.25,5,1.669056931,10,8
7,4007,2,1,21,1,0,0.05,0,1.477556036,0,5
7,4007,2,1,22,1,0,0.2,0,1.217779605,0,6
7,4007,2,1,23,4,5,0,0,1.730558977,0,9
7,4007,2,1,24,3,5,0.25,5,2.337403271,10,4
7,4007,2,1,25,1,2.5,0,0,1.265401012,0,7
7,4007,2,1,26,4,5,0.2,4,1.793807042,0,10
7,4007,2,1,27,3,-1,0.3,-1,-1,10,5
7,4007,2,1,28,4,2.5,0.05,0.5,2.994155299,0,11
7,4007,2,1,29,2,10,0.35,14,0.955866716,10,6
7,4007,2,1,30,1,0,0.05,0,1.259053633,0,8
